MFile 1 2 480
MTrk
0 Meta 0x08  47 79 6d 6e 6f 70 e9 64 69 65 20 31 00
0 Meta 0x0a  45 2e 20 53 61 74 69 65 00
0 TimeSig 3/4 24 8
41759 On ch=1 n=38 v=0
41760 On ch=1 n=38 v=49
43199 On ch=1 n=38 v=0
43200 On ch=1 n=38 v=49
44639 On ch=1 n=38 v=0
44640 On ch=1 n=40 v=49
46079 On ch=1 n=40 v=0
46080 On ch=1 n=42 v=49
47519 On ch=1 n=42 v=0
47520 On ch=1 n=35 v=49
48959 On ch=1 n=35 v=0
48960 On ch=1 n=40 v=49
50399 On ch=1 n=40 v=0
50400 On ch=1 n=40 v=49
51839 On ch=1 n=40 v=0
51840 On ch=1 n=40 v=49
52320 On ch=1 n=47 v=49
52799 On ch=1 n=47 v=0
52800 On ch=1 n=52 v=49
53279 On ch=1 n=52 v=0
53279 On ch=1 n=40 v=0
53280 On ch=1 n=55 v=49
53280 On ch=1 n=45 v=49
54719 On ch=1 n=55 v=0
54719 On ch=1 n=45 v=0
54720 On ch=1 n=50 v=49
54720 On ch=1 n=45 v=49
54720 On ch=1 n=38 v=49
56159 On ch=1 n=50 v=0
56159 On ch=1 n=45 v=0
56159 On ch=1 n=38 v=0
56160 On ch=1 n=43 v=33
57599 On ch=1 n=43 v=0
57600 On ch=1 n=38 v=33
59039 On ch=1 n=38 v=0
59040 On ch=1 n=43 v=33
60479 On ch=1 n=43 v=0
60480 On ch=1 n=38 v=33
61919 On ch=1 n=38 v=0
61920 On ch=1 n=43 v=33
63359 On ch=1 n=43 v=0
63360 On ch=1 n=38 v=33
64799 On ch=1 n=38 v=0
64800 On ch=1 n=43 v=33
66239 On ch=1 n=43 v=0
66240 On ch=1 n=38 v=33
67679 On ch=1 n=38 v=0
67680 On ch=1 n=43 v=33
69119 On ch=1 n=43 v=0
69120 On ch=1 n=38 v=33
70559 On ch=1 n=38 v=0
70560 On ch=1 n=43 v=33
71999 On ch=1 n=43 v=0
72000 On ch=1 n=38 v=33
73439 On ch=1 n=38 v=0
73440 On ch=1 n=43 v=33
74879 On ch=1 n=43 v=0
74880 On ch=1 n=38 v=33
76319 On ch=1 n=38 v=0
76320 On ch=1 n=43 v=33
77759 On ch=1 n=43 v=0
77760 On ch=1 n=38 v=33
79199 On ch=1 n=38 v=0
79200 On ch=1 n=42 v=33
80639 On ch=1 n=42 v=0
80640 On ch=1 n=35 v=33
82079 On ch=1 n=35 v=0
82080 On ch=1 n=40 v=33
83519 On ch=1 n=40 v=0
83520 On ch=1 n=40 v=33
84959 On ch=1 n=40 v=0
84960 On ch=1 n=38 v=33
86399 On ch=1 n=38 v=0
86400 On ch=1 n=33 v=33
87839 On ch=1 n=33 v=0
87840 On ch=1 n=38 v=33
89279 On ch=1 n=38 v=0
89280 On ch=1 n=38 v=33
90719 On ch=1 n=38 v=0
90720 On ch=1 n=38 v=33
92159 On ch=1 n=38 v=0
92160 On ch=1 n=38 v=33
93599 On ch=1 n=38 v=0
93600 On ch=1 n=38 v=33
95039 On ch=1 n=38 v=0
95040 On ch=1 n=38 v=33
96479 On ch=1 n=38 v=0
96480 On ch=1 n=38 v=33
97919 On ch=1 n=38 v=0
97920 On ch=1 n=38 v=33
99359 On ch=1 n=38 v=0
99360 On ch=1 n=38 v=33
100799 On ch=1 n=38 v=0
100800 On ch=1 n=40 v=33
102239 On ch=1 n=40 v=0
102240 On ch=1 n=40 v=33
103679 On ch=1 n=40 v=0
103680 On ch=1 n=40 v=33
105119 On ch=1 n=40 v=0
105120 On ch=1 n=40 v=33
106559 On ch=1 n=40 v=0
106560 On ch=1 n=40 v=33
107999 On ch=1 n=40 v=0
108000 On ch=1 n=40 v=33
108480 On ch=1 n=47 v=33
108959 On ch=1 n=47 v=0
108960 On ch=1 n=52 v=33
109439 On ch=1 n=52 v=0
109439 On ch=1 n=40 v=0
109440 On ch=1 n=55 v=33
109440 On ch=1 n=45 v=33
110879 On ch=1 n=55 v=0
110879 On ch=1 n=45 v=0
110880 On ch=1 n=50 v=33
110880 On ch=1 n=45 v=33
110880 On ch=1 n=38 v=33
112319 On ch=1 n=50 v=0
112319 On ch=1 n=45 v=0
112319 On ch=1 n=38 v=0
112320 Meta TrkEnd
TrkEnd
